"path","platform","width","height","locale","source","rights_status","evidence","status","generated_utc","sha256","pixel_format"
"store_assets/evidence/screenshots/epic15_evidence_en_recipe_library.png","cross_platform","1080","1920","en","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:34.7317090Z","aeec94132df2aa2088fc272cd027d6a23a69efdf9a6e1375d8be76bbb30ba7ee","Format24bppRgb"
"store_assets/evidence/screenshots/epic15_evidence_en_workout_library.png","cross_platform","1080","1920","en","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:34.7546267Z","9d8a12b8b9dea302b34e7f46df3df3db6315777069f0b60b9d4a6593bc27a6b8","Format24bppRgb"
"store_assets/screenshots/apple/epic15_iphone_69_ar_00_onboarding.png","apple","1290","2796","ar","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:34.9829297Z","1b4cc99071c8a7a962936243475c94fb53e0921b57dbfa2433fc822309b1b876","Format24bppRgb"
"store_assets/screenshots/apple/epic15_iphone_69_ar_01_dashboard.png","apple","1290","2796","ar","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:34.9959596Z","8f76a7801aa44f77f05643b103add427982c529c34a62ef1e3189335f440324b","Format24bppRgb"
"store_assets/screenshots/apple/epic15_iphone_69_ar_02_daily_log.png","apple","1290","2796","ar","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.0039353Z","b033cdff5af3648f0e939afa7974586db05350541ade7f33fd9e8f987254b5a0","Format24bppRgb"
"store_assets/screenshots/apple/epic15_iphone_69_ar_025_food_search.png","apple","1290","2796","ar","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.0218910Z","acb751e9948254c79a4aa6439b2908b825ceedb314c8c4a666c1b0cee006a8f0","Format24bppRgb"
"store_assets/screenshots/apple/epic15_iphone_69_ar_03_progress_dark.png","apple","1290","2796","ar","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.0378457Z","b5b65cd2ee86fa22521644b2f4b6c2360311e0d36a6ed26216a9d96c29ff7468","Format24bppRgb"
"store_assets/screenshots/apple/epic15_iphone_69_ar_04_plans.png","apple","1290","2796","ar","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.0479305Z","6687f647f7d7a038677b31a4209bf233d174c48344556ad4aec635e58e0530c8","Format24bppRgb"
"store_assets/screenshots/apple/epic15_iphone_69_ar_05_weekly_report.png","apple","1290","2796","ar","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.0558410Z","8f784d25d61d00ba448fc52291793b2e76ce14d12fda2701e9938a0ffae40c47","Format24bppRgb"
"store_assets/screenshots/apple/epic15_iphone_69_ar_06_connected_health.png","apple","1290","2796","ar","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.0659378Z","f3b86e79384bf3ba5c51c11b41180a956add972c3eeeacb932c687ca7057002b","Format24bppRgb"
"store_assets/screenshots/apple/epic15_iphone_69_ar_07_profile.png","apple","1290","2796","ar","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.0753330Z","62f9bb983f2712600d530247cdc2e3d7acbca41bd28458c694b59cc85c98ecd8","Format24bppRgb"
"store_assets/screenshots/apple/epic15_iphone_69_ar_08_privacy_settings_dark.png","apple","1290","2796","ar","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.0883417Z","37fda74c9fa9bf3ff7ca41352b95bb55e525561efc2f5d9c9dbc4b814609adcc","Format24bppRgb"
"store_assets/screenshots/apple/epic15_iphone_69_en_00_onboarding.png","apple","1290","2796","en","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.1085152Z","4f3679af16185fe902a937397a6380ad04381f9c60197d56d3d64def0ac8a513","Format24bppRgb"
"store_assets/screenshots/apple/epic15_iphone_69_en_01_dashboard.png","apple","1290","2796","en","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.1229855Z","499fadcd514563cd206715deb63f1c3eec1b3c32c1e7bed688a4554ab2bd728e","Format24bppRgb"
"store_assets/screenshots/apple/epic15_iphone_69_en_02_daily_log.png","apple","1290","2796","en","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.1330984Z","cc7f2ce96eb88723786b9348f1778c9af9fa2dabf58317314598b5bd5a593918","Format24bppRgb"
"store_assets/screenshots/apple/epic15_iphone_69_en_025_food_search.png","apple","1290","2796","en","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.1550853Z","4b9e904a3320446fbaea2bd2f555bd05ab2990d7645abbe891ec34ee9d2b08f4","Format24bppRgb"
"store_assets/screenshots/apple/epic15_iphone_69_en_03_progress.png","apple","1290","2796","en","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.1740634Z","e479841543a0cbd3b770ebf572efd94f62458d686de8bde72dd1479f55debac8","Format24bppRgb"
"store_assets/screenshots/apple/epic15_iphone_69_en_04_plans.png","apple","1290","2796","en","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.1870631Z","e13ae4925d0625559dd904b4b259026037fadb6b5f89d6221423a8ca5c859380","Format24bppRgb"
"store_assets/screenshots/apple/epic15_iphone_69_en_05_connected_health.png","apple","1290","2796","en","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.2000621Z","6bfaaba535f30c6892807e35feef49d8971bf9acfe3f8d721681d1a922d6f1f2","Format24bppRgb"
"store_assets/screenshots/apple/epic15_iphone_69_en_06_privacy_settings.png","apple","1290","2796","en","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.2160620Z","20f443b0a2fd5bda22b53c45269825c080752f14bf38805177622b8a85b1dca8","Format24bppRgb"
"store_assets/screenshots/apple/epic15_iphone_69_en_07_weekly_report.png","apple","1290","2796","en","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.2270621Z","a326c10011261b00db98c56282dd5a39537c0fc25ac4eff5ac3ed7ffd2392f3a","Format24bppRgb"
"store_assets/screenshots/apple/epic15_iphone_69_en_08_nutrition_pathways.png","apple","1290","2796","en","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.2450620Z","3e30e2e0d2a71f6d47659f1a6a494a99c9138b43d175d64effde477ebbc107d0","Format24bppRgb"
"store_assets/screenshots/apple/epic15_iphone_69_es_plans.png","apple","1290","2796","es","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.2580626Z","4466d32bc2388a8e49056fd981c4719f9223c8ce43f28467eb9bddbf4a3022cf","Format24bppRgb"
"store_assets/screenshots/apple/epic15_iphone_69_fr_plans.png","apple","1290","2796","fr","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.2700622Z","3ecb1797cc8ffb77f2399461ed031cc17bca20f7a9549626ed7d8193799b236e","Format24bppRgb"
"store_assets/screenshots/apple/epic15_iphone_69_tr_plans.png","apple","1290","2796","tr","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.2810620Z","559df402ef30585f36d573295bb652551aa6f3c2f01a0b3fca4ac2df0ae7f8a4","Format24bppRgb"
"store_assets/screenshots/google_play/epic15_android_phone_ar_00_onboarding.png","google_play","1080","1920","ar","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.2950613Z","d337741ef0a4108be5dd70c2f5186ba0dc2e3f9da05736bd35b1b15cef545690","Format24bppRgb"
"store_assets/screenshots/google_play/epic15_android_phone_ar_01_dashboard.png","google_play","1080","1920","ar","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.3050621Z","33e6fbb6c2ec4cda43d197020c2b208cdda4f6f4e6295878d0a05dfdade64584","Format24bppRgb"
"store_assets/screenshots/google_play/epic15_android_phone_ar_02_daily_log.png","google_play","1080","1920","ar","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.3110622Z","e8a07ba5631b5f3238b16e09c755c0101aca30a141d026f572d6dd9f26df2c00","Format24bppRgb"
"store_assets/screenshots/google_play/epic15_android_phone_ar_025_food_search.png","google_play","1080","1920","ar","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.3240620Z","f44c68a8811d7c7423ccebd8d8a746ce6d06e8651332638fe438190281eac6a1","Format24bppRgb"
"store_assets/screenshots/google_play/epic15_android_phone_ar_03_progress_dark.png","google_play","1080","1920","ar","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.3340620Z","18d74c1bc7c112d85cc8bd2e8e806e9c98fe5cb52cea5086ee6a52b8386f956e","Format24bppRgb"
"store_assets/screenshots/google_play/epic15_android_phone_ar_04_plans.png","google_play","1080","1920","ar","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.3420627Z","682638f76819e7e9520d0a69b505a5f9438238fd5e31e415b8db52f6252a4378","Format24bppRgb"
"store_assets/screenshots/google_play/epic15_android_phone_ar_05_weekly_report.png","google_play","1080","1920","ar","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.3470623Z","1ed8924e40a1ef4b38bee3cb94468237f03a65523380fa379f9402ec92dfe22c","Format24bppRgb"
"store_assets/screenshots/google_play/epic15_android_phone_ar_06_connected_health.png","google_play","1080","1920","ar","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.3530619Z","ef4fd09832699b54b7a6080fa742a656d06edcf987894cb82ccb6a96c548533e","Format24bppRgb"
"store_assets/screenshots/google_play/epic15_android_phone_en_00_onboarding.png","google_play","1080","1920","en","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.3660614Z","d4f8b38709265f5cbb8fb474c93fc7d4a8727bd09af1f6ec6a457b6ecb5dd1e7","Format24bppRgb"
"store_assets/screenshots/google_play/epic15_android_phone_en_01_dashboard.png","google_play","1080","1920","en","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.3760647Z","03300d3006c5dbeb0364c1fe94878ff6d3ab9707baa6660c98776a965507d15a","Format24bppRgb"
"store_assets/screenshots/google_play/epic15_android_phone_en_02_daily_log.png","google_play","1080","1920","en","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.3830647Z","1098173e80fee28917413c899ea304064e476e89cca3f20a2d6c197025f4c3ba","Format24bppRgb"
"store_assets/screenshots/google_play/epic15_android_phone_en_025_food_search.png","google_play","1080","1920","en","actual_production_flutter_capture","BIL_OWNED_OR_ORIGINAL_GENERATED_FOR_BIL","test/epic15_store_screenshot_golden_test.dart","PASS","2026-08-05T10:07:35.3960641Z","c7127e272268fb8a5b83ff81935abf427684f465d091f2ab72c505c3c926ae8a","Format24bppRgb"
